AccountID,CustomerID,CustomerType,Company
5058,7280,public_sector_worker,"Boatemaah, Donkor and Akyeamfuɔ"
5059,7639,private_sector_worker,"Oppong, Asamoa and Asante"
5060,5035,public_sector_worker,"Karikari, Asantewaa and Akyerεko"
5061,8726,public_sector_worker,Ansomah-Nkrumah
5062,7047,private_sector_worker,"Akowua, Agyapong and Afoakwa"
5063,1630,public_sector_worker,Adutwumwaa LLC
5064,9878,private_sector_worker,Dwamena-Kyerewaa
5065,7503,public_sector_worker,Ampofo PLC
5066,1306,public_sector_worker,Amponsa-Koomson
5067,3523,public_sector_worker,Kwaakye LLC
5068,379,private_sector_worker,Adoma-Nsia
5069,9411,public_sector_worker,"Kwaakye, Sarpong and Boateng"
5070,3681,public_sector_worker,"Akowua, Dufie and Boakye"
5071,5821,public_sector_worker,"Kusiwaa, Antwi and Opoku"
5072,7617,private_sector_worker,Yeboah-Darko
5073,8184,private_sector_worker,"Agyapong, Akyaa and Mensa"
5074,3360,private_sector_worker,"Nyaakoaa, Appia and Daako"
5075,331,public_sector_worker,"Agyapomaa, Owusuwaa and Ntiamoa"
5076,9088,private_sector_worker,Amoako-Oti
5077,4353,public_sector_worker,"Ampofowaa, Fofie and Boakye"
5078,2784,public_sector_worker,Karikari-Owusu
5079,3769,private_sector_worker,"Adu, Ntiamoa and Donkor"
5080,8436,public_sector_worker,Kumi Inc
5081,5740,private_sector_worker,"Twumasi, Sarpong and Boateng"
5082,6819,private_sector_worker,"Fosu, Gyamfiaa and Amponsa"
5083,2581,private_sector_worker,Danso-Duah
5084,9536,private_sector_worker,Badu Group
5085,2020,public_sector_worker,Danso Group
5086,1401,public_sector_worker,Obeng-Adomah
5087,8597,private_sector_worker,"Acheampong, Antwi and Baawia"
5088,6121,private_sector_worker,"Appia, Kwaakye and Boahen"
5089,8721,private_sector_worker,Amponsa Group
5090,9399,private_sector_worker,Adusei-Akyeampong
5091,2512,private_sector_worker,Agyeiwaa Ltd
5092,5306,public_sector_worker,Takyi Ltd
5093,7231,public_sector_worker,Nkansah-Donkor
5094,9841,private_sector_worker,Wiafe-Boaten
5095,3146,private_sector_worker,Fosu-Andorful
5096,2338,public_sector_worker,Amoanimaa-Nkansa
5097,6956,private_sector_worker,Andorful Group
5098,3677,public_sector_worker,Ampadu Ltd
5099,6835,public_sector_worker,Akyerε Ltd
5100,225,public_sector_worker,Dwamena-Daako
5101,2022,private_sector_worker,"Duah, Obeng and Asenso"
5102,4628,private_sector_worker,Oti Group
5103,2513,public_sector_worker,"Bonsu, Koomson and Otiwa"
5104,3408,public_sector_worker,"Ahortor, Akyeampong and Kusiwaa"
5105,7531,public_sector_worker,Tawia and Sons
5106,4033,public_sector_worker,Tawia PLC
5107,8985,private_sector_worker,"Ampadu, Badu and Awuah"
5108,8603,private_sector_worker,"Agyapong, Asantewaa and Ampofo"
5109,5284,private_sector_worker,"Adomako, Osei and Osei"
5110,6207,public_sector_worker,Obeng Group
5111,9608,private_sector_worker,Ntiamoa-Tawia
5112,5429,public_sector_worker,Agyapong PLC
5113,4257,public_sector_worker,Kyei-Oti
5114,1888,private_sector_worker,Adutwum-Bonsra
5115,2220,private_sector_worker,Yawson-Boadu
5116,1552,private_sector_worker,Ansa-Asare
5117,7630,public_sector_worker,"Baafi, Anima and Asare"
5118,5791,private_sector_worker,Prempeh-Agyei
5119,2298,public_sector_worker,"Asieduwaa, Twumasi and Yeboa"
5120,9303,public_sector_worker,Tawia-Amoanimaa
5121,7874,public_sector_worker,Afirifa Ltd
5122,3194,private_sector_worker,Koomson PLC
5123,5855,public_sector_worker,"Badu, Tawia and Boadi"
5124,732,public_sector_worker,Asiedu PLC
5125,9449,public_sector_worker,Antwi-Ofosu
5126,9593,private_sector_worker,"Kwartemaa, Mensa and Opuku"
5127,8534,private_sector_worker,Fosu LLC
5128,6885,private_sector_worker,Tawia PLC
5129,5569,public_sector_worker,Antwiwaa-Anokye
5130,1407,public_sector_worker,Ahortor-Gyamfi
5131,6600,private_sector_worker,Mensah-Akyeampomaa
5132,1848,public_sector_worker,Agyare and Sons
5133,7910,private_sector_worker,Adomako PLC
5134,4971,private_sector_worker,"Boatemaah, Nsia and Nyantakyi"
5135,1307,private_sector_worker,Ofori-Oti
5136,4606,private_sector_worker,"Ansa, Nkansah and Boahen"
5137,6109,private_sector_worker,Ataa Inc
5138,6491,private_sector_worker,Twumasi-Acheampong
5139,8622,private_sector_worker,Nyantakyi-Gyasiwaa
5140,873,public_sector_worker,"Adutwum, Anokye and Omani"
5141,8758,public_sector_worker,Nyaako Inc
5142,6842,private_sector_worker,Owusu PLC
5143,991,private_sector_worker,"Amoako, Adu and Boatemaa"
5144,9169,public_sector_worker,"Amponsa, Adutwumwaa and Gyamfi"
5145,4100,private_sector_worker,Dufie-Baa
5146,2021,private_sector_worker,Afoakwa LLC
5147,1955,private_sector_worker,Akyeamfuɔ PLC
5148,5124,public_sector_worker,Pomaa PLC
5149,4032,public_sector_worker,Ankra-Akoto
5150,4289,private_sector_worker,"Gyamfi, Wiafe and Opuku"
5151,8254,public_sector_worker,"Wiafe, Boadu and Gyasiwaa"
5152,8790,public_sector_worker,Nkrumah-Otiwa
5153,3378,public_sector_worker,"Tutu, Asante and Adwubi"
5154,5443,private_sector_worker,Agyapong Ltd
5155,2637,private_sector_worker,Otiwa Ltd
5156,8531,private_sector_worker,"Owusuwaa, Mensa and Ata"
5157,6116,public_sector_worker,Nkansah-Awuah
5158,6846,private_sector_worker,Asenso and Sons
5159,8636,public_sector_worker,Foriwaa Ltd
5160,9838,public_sector_worker,"Oppong, Nsia and Adomako"
5161,385,private_sector_worker,"Asieduwaa, Amponsah and Darko"
5162,7678,public_sector_worker,Asieduwaa LLC
5163,1835,private_sector_worker,Kyei LLC
5164,1562,private_sector_worker,Boahen-Aboraa
5165,9891,public_sector_worker,Adoma-Ofori
5166,781,public_sector_worker,Donkor-Agyeiwaa
5167,7224,private_sector_worker,"Tweneboa, Amo and Ampadu"
5168,2908,private_sector_worker,Antwi and Sons
5169,5137,public_sector_worker,Tutu Inc
5170,9311,private_sector_worker,"Appia, Anokye and Adu"
5171,7001,private_sector_worker,"Takyi, Boadi and Tweneboa"
5172,1241,public_sector_worker,Gyasiwaa-Nkrumah
5173,5146,private_sector_worker,Owusu Group
5174,3193,public_sector_worker,Andorful-Kyei
5175,8311,public_sector_worker,"Baa, Anima and Boakye"
5176,3848,public_sector_worker,Mensa Group
5177,5862,private_sector_worker,Adutwum PLC
5178,5314,public_sector_worker,Agyapomaa-Adu
5179,1530,public_sector_worker,Kusi Inc
5180,790,public_sector_worker,Wiafe PLC
5181,6033,public_sector_worker,Opuku-Ahortor
5182,8738,private_sector_worker,Bona Ltd
5183,9257,private_sector_worker,"Agyare, Amoasi and Baa"
5184,580,private_sector_worker,Yirenkyi-Ansomah
5185,4504,private_sector_worker,Ntiamoa-Asare
5186,3174,private_sector_worker,"Agyare, Adoma and Twumasi"
5187,5812,private_sector_worker,"Boakye, Nkrumah and Ampofo"
5188,8567,public_sector_worker,Antwi PLC
5189,3257,public_sector_worker,Afirifa-Opoku
5190,5647,private_sector_worker,"Tiwaa, Quartey and Ofosu"
5191,9736,public_sector_worker,Kwartemaa-Sarpong
5192,8833,public_sector_worker,"Nyantakyi, Frema and Nkansah"
5193,7358,public_sector_worker,"Yeboa, Agyemang and Antwi"
5194,4325,public_sector_worker,Agyemang LLC
5195,6054,public_sector_worker,Foriwaa Ltd
5196,7274,public_sector_worker,Asiedu-Fofie
5197,9816,private_sector_worker,"Adomah, Quartey and Omani"
5198,1649,public_sector_worker,Akowua Group
5199,6563,private_sector_worker,Amoako-Asante
5200,5953,public_sector_worker,"Awuah, Tawia and Okyere"
5201,7823,private_sector_worker,Tawia and Sons
5202,1290,public_sector_worker,"Amoako, Boateng and Takyi"
5203,8936,public_sector_worker,"Duah, Akoto and Dwamena"
5204,8615,private_sector_worker,Kwarteng PLC
5205,8090,private_sector_worker,Boakye LLC
5206,5346,private_sector_worker,Ansa-Baafi
5207,8790,private_sector_worker,Yirenkyi-Kyei
5208,9074,public_sector_worker,Kwarteng-Otiwa
5209,4572,private_sector_worker,Dwamena and Sons
5210,9605,private_sector_worker,Kyeiwaa PLC
5211,5934,public_sector_worker,Amoasi-Agyare
5212,1687,private_sector_worker,Yeboah-Boadi
5213,3453,private_sector_worker,Appia-Adutwum
5214,4338,public_sector_worker,Otuo-Adomako
5215,4292,public_sector_worker,Boadi-Mensah
5216,5130,public_sector_worker,"Boadu, Asiama and Anima"
5217,8691,private_sector_worker,"Prempeh, Akyena and Amoanimaa"
5218,4775,private_sector_worker,Asiama Group
5219,7125,public_sector_worker,Boakyewaa-Tiwaa
5220,6292,public_sector_worker,Abrafi Ltd
5221,6487,private_sector_worker,Ampofo-Gyamfiaa
5222,3065,public_sector_worker,Asamoa-Awuah
5223,8437,public_sector_worker,"Ampofo, Agyeiwaa and Boatemaa"
5224,3196,public_sector_worker,"Kwarteng, Dwamena and Pokuaa"
5225,4400,public_sector_worker,Kwaakyewaa Inc
5226,2580,private_sector_worker,"Safo, Boakye and Asenso"
5227,3168,public_sector_worker,Akɔmaa-Ntim
5228,5754,public_sector_worker,"Omani, Twumasi and Asiama"
5229,1108,public_sector_worker,Mensah-Yeboa
5230,4375,public_sector_worker,"Antwi, Agyeiwaa and Nsia"
5231,5163,private_sector_worker,Amponsa-Boatemaa
5232,6786,private_sector_worker,"Gyasi, Fosua and Oti"
5233,4072,private_sector_worker,Bona and Sons
5234,8649,public_sector_worker,Asamoa-Boahen
5235,4924,private_sector_worker,Asieduwaa-Amoa
5236,3768,private_sector_worker,"Boahen, Afoakwa and Amoakowaa"
5237,3782,private_sector_worker,Boadu-Koomson
5238,4893,private_sector_worker,Adwubi Inc
5239,6852,public_sector_worker,"Badu, Ofosu and Kwaakye"
5240,4938,private_sector_worker,Ansa-Adoma
5241,4000,public_sector_worker,Tweneboa PLC
5242,1380,public_sector_worker,"Mensa, Boakye and Gyasiwaa"
5243,5386,private_sector_worker,"Asenso, Adutwumwaa and Nkrumah"
5244,8527,public_sector_worker,Omani PLC
5245,8583,private_sector_worker,Yawson-Nti
5246,1386,public_sector_worker,Adwubi-Agyemang
5247,5046,public_sector_worker,"Amoasi, Agyapong and Bonsu"
5248,9071,private_sector_worker,Ntim-Sarpong
5249,6734,public_sector_worker,Boatemaa-Adoma
5250,336,public_sector_worker,Otuo-Ansomaa
5251,9411,private_sector_worker,Darko PLC
5252,6490,private_sector_worker,Adutwumwaa-Agyare
5253,382,private_sector_worker,Gyamfi Group
5254,9714,private_sector_worker,Baah-Daako
5255,6790,public_sector_worker,"Boadi, Amponsah and Mensa"
5256,9774,public_sector_worker,Bona Group
5257,7694,private_sector_worker,Nyaakoaa PLC
5258,5415,private_sector_worker,Gyamfi-Baa
5259,8430,public_sector_worker,Pokuaa-Afrakomaa
5260,2727,public_sector_worker,Yirenkyi-Tiwaa
5261,700,private_sector_worker,Adutwum-Antwi
5262,300,public_sector_worker,Mensah PLC
5263,651,private_sector_worker,Abrafi and Sons
5264,6464,private_sector_worker,Otuo-Acheampong
5265,2537,public_sector_worker,Donkor-Akowua
5266,6332,public_sector_worker,Gyasi LLC
5267,9765,public_sector_worker,Duah and Sons
5268,88,private_sector_worker,"Akɔmaa, Adutwumwaa and Otuo"
5269,4411,public_sector_worker,"Andorful, Amo and Boadu"
5270,2931,private_sector_worker,Oppong Ltd
5271,9405,public_sector_worker,Afrakomaa-Otuo
5272,6097,public_sector_worker,"Ahortor, Baafi and Nkrumah"
5273,6386,private_sector_worker,Safo-Mensa
5274,1653,public_sector_worker,Appiah-Osei
5275,1271,public_sector_worker,"Ampadu, Quartey and Ahortor"
5276,3773,public_sector_worker,"Nti, Otuo and Ampofowaa"
5277,1776,public_sector_worker,"Danso, Bonsu and Adomako"
5278,1505,private_sector_worker,Appia-Owusu
5279,781,public_sector_worker,Bona PLC
5280,9095,private_sector_worker,Asante Inc
5281,7523,private_sector_worker,Quartey PLC
5282,6074,public_sector_worker,"Safoaa, Ntim and Asamoa"
5283,6897,public_sector_worker,"Dwamena, Badu and Akyeampong"
5284,5349,private_sector_worker,"Yaamoa, Oti and Tweneboa"
5285,1504,public_sector_worker,Prempeh-Otiwa
5286,4049,private_sector_worker,"Akoaa, Asantewaa and Agyeiwaa"
5287,8565,public_sector_worker,Nyame PLC
5288,7096,private_sector_worker,Safo Ltd
5289,6481,private_sector_worker,Kusi-Boadi
5290,771,public_sector_worker,Bonsra-Antwiwaa
5291,704,private_sector_worker,Bonsu Group
5292,3189,private_sector_worker,"Asare, Adomako and Bonsra"
5293,9641,public_sector_worker,"Yeboa, Twumasi and Gyasiwaa"
5294,5148,public_sector_worker,Bona LLC
5295,3892,private_sector_worker,Twumasi and Sons
5296,9428,private_sector_worker,"Boateng, Amponsa and Ampoma"
5297,9770,private_sector_worker,"Kumi, Duah and Kusiwaa"
5298,1659,public_sector_worker,Prempeh-Anima
5299,7433,private_sector_worker,Amoa-Bonsu
5300,6310,public_sector_worker,"Ntim, Wiafe and Kusiwaa"
5301,5494,private_sector_worker,Adusei-Opoku
5302,6980,private_sector_worker,Appiah-Nti
5303,3757,private_sector_worker,"Karikari, Agyapong and Darko"
5304,1999,public_sector_worker,"Yeboa, Agyapong and Tutu"
5305,3702,private_sector_worker,Agyemang PLC
5306,4276,private_sector_worker,Ofori-Baah
5307,7434,public_sector_worker,Asiama-Ataa
5308,8429,private_sector_worker,Boateng-Ampofo
5309,9231,private_sector_worker,"Acheampong, Aboraa and Boakye"
5310,9842,public_sector_worker,"Sarpong, Kwartemaa and Agyemang"
5311,5637,private_sector_worker,"Ata, Opoku and Amoa"
5312,9838,public_sector_worker,Amoakowaa Group
5313,1163,private_sector_worker,Takyi Group
5314,1070,private_sector_worker,Owusu and Sons
5315,5496,public_sector_worker,Bona-Pomaa
5316,4540,public_sector_worker,"Gyamfi, Nkansah and Andorful"
5317,4612,public_sector_worker,Nsia-Baafi
5318,8599,public_sector_worker,Baah PLC
5319,5755,private_sector_worker,"Asante, Ampofo and Yeboah"
5320,1907,public_sector_worker,"Agyeiwaa, Amponsa and Daakoaa"
5321,1153,private_sector_worker,"Yeboah, Asiama and Akyena"
5322,7891,public_sector_worker,Okyere-Nkrumah
5323,5106,public_sector_worker,"Antwi, Frimpomaa and Darko"
5324,7373,public_sector_worker,Bonsu Ltd
5325,2203,private_sector_worker,"Kyei, Kwarteng and Karikari"
5326,5531,private_sector_worker,Gyamfi PLC
5327,5447,private_sector_worker,"Appiah, Agyapong and Tawia"
5328,6917,public_sector_worker,"Wiafe, Obeng and Bonsu"
5329,8705,private_sector_worker,Fosu Inc
5330,9204,public_sector_worker,Kwaakye-Sarpong
5331,2540,public_sector_worker,Boateng-Mensah
5332,4408,private_sector_worker,Amoakowaa LLC
5333,2788,private_sector_worker,Amo-Boakye
5334,1897,private_sector_worker,Badu Inc
5335,5555,public_sector_worker,"Obeng, Asamoah and Kwartemaa"
5336,275,private_sector_worker,Akowua Inc
5337,918,public_sector_worker,Nkansah-Boatemaah
5338,8344,private_sector_worker,Ofori-Awuah
5339,1532,public_sector_worker,Agyare-Danso
5340,3518,public_sector_worker,Opoku-Adu
5341,8536,private_sector_worker,"Darko, Appia and Dufie"
5342,6828,private_sector_worker,Ampofo LLC
5343,385,private_sector_worker,"Afirifa, Asiama and Boaten"
5344,778,private_sector_worker,"Kwarteng, Anokye and Antwi"
5345,3912,public_sector_worker,Boateng LLC
5346,5051,private_sector_worker,Pomaa-Boadi
5347,9369,private_sector_worker,Fofie-Baah
5348,6720,public_sector_worker,"Agyapong, Asamoa and Mensa"
5349,102,private_sector_worker,Gyasiwaa-Gyasi
5350,1637,public_sector_worker,Danso-Ofori
5351,4806,private_sector_worker,"Akyeamfuɔ, Ntiamoa and Takyi"
5352,5742,public_sector_worker,Oti PLC
5353,5734,public_sector_worker,Agyei PLC
5354,5871,private_sector_worker,"Koomson, Tawia and Tawia"
5355,5519,public_sector_worker,Akyeamfuɔ-Yirenkyi
5356,974,public_sector_worker,"Akyeamfuɔ, Antwi and Acheampong"
5357,9017,public_sector_worker,Appia-Ntim
5358,8352,public_sector_worker,"Ntim, Boakye and Quartey"
5359,6750,private_sector_worker,Yeboa LLC
5360,982,public_sector_worker,Ampadu-Ansomah
5361,6190,private_sector_worker,"Tiwaa, Asare and Kwaakyewaa"
5362,188,public_sector_worker,"Akoto, Ampofo and Tweneboa"
5363,2955,public_sector_worker,Boadi-Yirenkyi
5364,2077,public_sector_worker,Ofori PLC
5365,3495,private_sector_worker,"Akoto, Boadu and Ansomah"
5366,6176,public_sector_worker,Amponsa Group
5367,159,public_sector_worker,"Nyame, Safoaa and Opoku"
5368,2724,private_sector_worker,"Omani, Oppong and Boakye"
5369,1853,private_sector_worker,"Gyamfiaa, Oti and Nyantakyi"
5370,5280,public_sector_worker,Kwarteng-Asenso
5371,7270,public_sector_worker,Amponsa-Duah
5372,1663,public_sector_worker,Agyemang PLC
5373,8664,public_sector_worker,Mensa-Obeng
5374,7126,public_sector_worker,"Acheampong, Kumi and Amoa"
5375,7619,private_sector_worker,Agyapomaa LLC
5376,9480,private_sector_worker,"Agyapong, Akoto and Karikari"
5377,7718,public_sector_worker,"Yirenkyi, Boadu and Akyeamfuɔ"
5378,1560,private_sector_worker,Fosu-Fofie
5379,6654,public_sector_worker,Akyeampong-Boadi
5380,6304,private_sector_worker,Ansomah-Nkrumah
5381,8564,public_sector_worker,"Amoasi, Ntim and Ntim"
5382,7684,public_sector_worker,"Nyantakyi, Amo and Opoku"
5383,6344,public_sector_worker,"Sarpong, Asare and Safo"
5384,3092,public_sector_worker,Duah-Afirifa
5385,1178,public_sector_worker,Kwarteng-Boakye
5386,4323,private_sector_worker,Boahen-Amoasi
5387,241,public_sector_worker,"Pokuaa, Kwarteng and Prempeh"
5388,5215,public_sector_worker,Yirenkyi-Prempeh
5389,7044,public_sector_worker,Nkansah-Duah
5390,4183,public_sector_worker,Amoanimaa-Nyame
5391,8102,public_sector_worker,"Appia, Asiama and Ampofo"
5392,9747,public_sector_worker,Akowua PLC
5393,4788,public_sector_worker,Appiah and Sons
5394,9623,public_sector_worker,Asenso-Badu
5395,5308,public_sector_worker,Agyapong-Amoanimaa
5396,595,public_sector_worker,Asantewaa PLC
5397,9336,private_sector_worker,Amo-Adwubi
5398,834,public_sector_worker,"Asenso, Asenso and Appia"
5399,2565,public_sector_worker,Akowua Group
5400,5392,public_sector_worker,Nyame-Ata
5401,2401,public_sector_worker,"Nkansah, Fofie and Amponsah"
5402,5326,private_sector_worker,Oppong-Tweneboa
5403,2794,private_sector_worker,Osei PLC
5404,7134,public_sector_worker,"Kwarteng, Duah and Mensah"
5405,2029,private_sector_worker,Antwi Ltd
5406,9735,private_sector_worker,Prempeh and Sons
5407,4303,public_sector_worker,"Asare, Gyamfi and Antwi"
5408,751,public_sector_worker,"Sarpong, Nyame and Amoakowaa"
5409,1081,public_sector_worker,"Nyaako, Quartey and Akyaa"
5410,7150,public_sector_worker,Kyeiwaa and Sons
5411,2855,public_sector_worker,Boaten-Antwi
5412,7170,private_sector_worker,"Kusi, Anokye and Ntim"
5413,2937,public_sector_worker,"Akowua, Yeboah and Boahen"
5414,9697,public_sector_worker,Kwarteng Ltd
5415,1660,private_sector_worker,Owusu-Twumasi
5416,5498,public_sector_worker,Okyere PLC
5417,2373,public_sector_worker,Agyare PLC
5418,8658,public_sector_worker,"Bona, Asenso and Nkrumah"
5419,8656,public_sector_worker,Asiedu LLC
5420,1263,private_sector_worker,Akoaa-Boahen
5421,5198,public_sector_worker,Adu Ltd
5422,8612,public_sector_worker,Amoasi-Gyamfiaa
5423,5578,public_sector_worker,Nyame PLC
5424,2089,public_sector_worker,Ahortor-Dwamena
5425,7625,public_sector_worker,"Oti, Yaamoa and Ataa"
5426,2258,private_sector_worker,"Prempeh, Agyapong and Amoasi"
5427,2855,private_sector_worker,Amoa and Sons
5428,9334,private_sector_worker,Boateng-Boahen
5429,8834,private_sector_worker,Baa-Mensa
5430,6375,private_sector_worker,"Baawia, Donkor and Acheampong"
5431,1423,public_sector_worker,"Mensa, Asenso and Baah"
5432,7275,private_sector_worker,"Nyaakoaa, Agyapomaa and Tiwaa"
5433,1257,private_sector_worker,"Anokye, Ampadu and Darko"
5434,4175,private_sector_worker,Adutwumwaa Group
5435,2718,public_sector_worker,Agyapong-Tweneboa
5436,1407,public_sector_worker,Agyare-Fofie
5437,2602,private_sector_worker,"Ansomaa, Agyeiwaa and Bonsu"
5438,3181,private_sector_worker,"Takyi, Daako and Karikari"
5439,7541,private_sector_worker,Gyamfi-Donkor
5440,4343,public_sector_worker,Baawia-Nkansah
5441,4344,public_sector_worker,Amoako and Sons
5442,2480,public_sector_worker,Agyapong PLC
5443,8156,public_sector_worker,Bonsra-Amo
5444,1818,public_sector_worker,Agyare LLC
5445,7220,public_sector_worker,"Adusei, Afrakomaa and Adutwumwaa"
5446,1030,public_sector_worker,Antwi-Ofosu
5447,3984,public_sector_worker,Kyei Inc
5448,5174,private_sector_worker,Kyei-Mensah
5449,2901,public_sector_worker,Fofie-Akyeampong
5450,4304,private_sector_worker,Anima-Obeng
5451,8868,public_sector_worker,"Nti, Frema and Akoto"
5452,2070,private_sector_worker,Yaamoa-Wiafe
5453,7428,private_sector_worker,"Gyamfi, Boakye and Agyapomaa"
5454,8573,public_sector_worker,Mensa-Boaten
5455,4438,public_sector_worker,Amoako Inc
5456,4194,public_sector_worker,"Abrafi, Akyerε and Oti"
5457,8463,private_sector_worker,Danso and Sons
5458,3276,private_sector_worker,"Nyaako, Agyeiwaa and Adomah"
5459,6452,private_sector_worker,Boahen Inc
5460,6283,public_sector_worker,Ampofo-Andorful
5461,7505,private_sector_worker,Amoakowaa and Sons
5462,7086,public_sector_worker,Agyare Group
5463,5971,private_sector_worker,Akyeamfuɔ Inc
5464,9354,public_sector_worker,Sarpong Ltd
5465,47,private_sector_worker,Nkansa-Boaten
5466,8443,private_sector_worker,"Omani, Yaamoa and Boaten"
5467,4039,private_sector_worker,Sarpong-Baafi
5468,1158,public_sector_worker,"Asamoah, Asenso and Nyaako"
5469,2659,private_sector_worker,Ampoma-Yirenkyi
5470,8266,private_sector_worker,Nsia-Akoaa
5471,9193,public_sector_worker,Akyeampong-Agyare
5472,88,public_sector_worker,"Appiah, Baafi and Agyemang"
5473,2439,public_sector_worker,Agyapong PLC
5474,2995,public_sector_worker,"Adomah, Agyapong and Kwarteng"
5475,3278,private_sector_worker,Gyamfi PLC
5476,8810,public_sector_worker,"Koomson, Ansa and Takyi"
5477,5114,public_sector_worker,Badu and Sons
5478,4870,private_sector_worker,"Akowua, Frimpomaa and Fosu"
5479,1680,public_sector_worker,Otiwa-Ampofo
5480,9736,public_sector_worker,Adu-Wiafe
5481,8333,public_sector_worker,Oti-Amponsa
5482,937,private_sector_worker,"Baafi, Osei and Kusiwaa"
5483,793,public_sector_worker,Asamoah Group
5484,9093,private_sector_worker,"Yawson, Foriwaa and Koomson"
5485,4715,public_sector_worker,Agyemang-Asante
5486,6036,private_sector_worker,Akyerεko-Akyeampong
5487,977,private_sector_worker,"Baa, Badu and Asamoa"
5488,9631,public_sector_worker,Asiedu-Asamoah
5489,4731,private_sector_worker,Daako PLC
5490,5625,private_sector_worker,Nti-Karikari
5491,2623,public_sector_worker,Boahen-Bonsu
5492,6040,private_sector_worker,"Donkor, Baafi and Akyeamfuɔ"
5493,7892,public_sector_worker,"Bonsu, Gyasiwaa and Ankra"
5494,6695,public_sector_worker,Ofosu-Yawson
5495,4231,private_sector_worker,Oti LLC
5496,7942,public_sector_worker,"Tutu, Nyaako and Kusi"
5497,9160,private_sector_worker,Owusu-Baah
5498,4848,private_sector_worker,Bonsu-Gyasi
5499,2898,private_sector_worker,Akyeamfuɔ Inc
5500,812,private_sector_worker,Adwubi and Sons
5501,465,public_sector_worker,"Badu, Appia and Boateng"
5502,2397,public_sector_worker,Twumasi PLC
5503,8537,private_sector_worker,Boakye Inc
5504,5281,public_sector_worker,Boadu and Sons
5505,9435,public_sector_worker,Akyeampong Inc
5506,7069,public_sector_worker,Akyerε Inc
5507,2353,public_sector_worker,Bonsra-Otiwa
5508,5252,public_sector_worker,"Adomah, Omani and Agyapong"
5509,7602,private_sector_worker,Asenso Inc
5510,3612,private_sector_worker,"Fofie, Kusiwaa and Dwamena"
5511,7386,public_sector_worker,"Antwi, Nsia and Aboraa"
5512,1415,public_sector_worker,Frema Inc
5513,2658,private_sector_worker,Amoa LLC
5514,398,public_sector_worker,"Amo, Gyamfi and Adomako"
5515,8198,private_sector_worker,"Otuo, Mansa and Fofie"
5516,8329,public_sector_worker,Amoa-Oti
5517,8794,public_sector_worker,Oti LLC
5518,1141,private_sector_worker,Okyere Group
5519,5007,private_sector_worker,Okyere-Asenso
5520,185,private_sector_worker,Takyi Inc
5521,1486,public_sector_worker,Adutwum and Sons
5522,2321,public_sector_worker,Akowua-Ataa
5523,4311,private_sector_worker,Owusuwaa-Nyaako
5524,5593,public_sector_worker,Nyaako and Sons
5525,2342,public_sector_worker,Asamoah-Agyare
5526,1159,public_sector_worker,Donkor and Sons
5527,2997,public_sector_worker,"Obeng, Andorful and Dwamena"
5528,6779,private_sector_worker,"Boaten, Kwaakye and Sarpong"
5529,1906,public_sector_worker,Boateng Inc
5530,2332,private_sector_worker,"Nkansah, Quartey and Amoanimaa"
5531,5172,private_sector_worker,"Nti, Akowua and Sarpong"
5532,3679,private_sector_worker,"Baawia, Asenso and Daakoaa"
5533,5444,public_sector_worker,"Nyaakoaa, Akowua and Yirenkyi"
5534,2935,public_sector_worker,"Otiwa, Ampofo and Bonsu"
5535,4252,public_sector_worker,"Gyasiwaa, Abrafi and Badu"
5536,7010,public_sector_worker,Oppong PLC
5537,3966,public_sector_worker,Bonsra Inc
5538,2146,public_sector_worker,Kwaakye Group
5539,5577,public_sector_worker,Bonsra-Baafi
5540,2111,private_sector_worker,"Nyantakyi, Kyei and Yeboah"
5541,8882,private_sector_worker,"Agyare, Akowua and Ofosu"
5542,4513,private_sector_worker,Fosu Group
5543,5168,public_sector_worker,Wiafe-Boatemaa
5544,5059,public_sector_worker,"Anima, Anokye and Safo"
5545,8300,public_sector_worker,Boaten Group
5546,7000,private_sector_worker,Akoto PLC
5547,4857,public_sector_worker,Baafi-Agyei
5548,9379,public_sector_worker,Karikari-Agyapomaa
5549,1282,public_sector_worker,Nkansah-Adutwum
5550,7994,public_sector_worker,Asenso PLC
5551,7640,public_sector_worker,"Asamoah, Ataa and Afoakwa"
5552,9074,public_sector_worker,"Ahortor, Otuo and Tweneboa"
5553,1961,public_sector_worker,"Agyapong, Amponsah and Gyasiwaa"
5554,1847,private_sector_worker,Bonsra-Takyi
5555,9692,public_sector_worker,Agyare Inc
5556,1121,public_sector_worker,Akyena-Ofori
5557,5089,public_sector_worker,Akyeamfuɔ Ltd
5558,9829,public_sector_worker,Nyame-Akyeamfuɔ
5559,1545,private_sector_worker,"Koomson, Amoa and Ankra"
5560,2045,private_sector_worker,Yeboa-Akyena
5561,2940,public_sector_worker,Kyeiwaa LLC
5562,3790,private_sector_worker,Safoaa Inc
5563,5682,private_sector_worker,"Quartey, Ntiamoa and Baah"
5564,2165,public_sector_worker,Quartey-Adutwumwaa
5565,8235,private_sector_worker,Gyasi Group
5566,1562,public_sector_worker,Afoakwa-Ntiamoa
5567,9936,private_sector_worker,"Adu, Oppong and Twumasi"
5568,6481,public_sector_worker,"Nkansah, Daako and Boahen"
5569,5028,public_sector_worker,"Ntiamoa, Nyaako and Asante"
5570,7316,private_sector_worker,Boadu-Nkrumah
5571,5178,private_sector_worker,"Okyere, Kyerewaa and Baafi"
